time,open,high,low,close,MA,Smoothing Line,Histogram,MACD,Signal,RSI,RSI-based MA,Upper Bollinger Band,Lower Bollinger Band,OnBalanceVolume,Smoothing Line,ADX
1670731200,17153.81,17172.14,17150.29,17168.54,17167.116999999966,17169.58327999998,-1.2254443974294298,0.42508118460318656,1.6505255820326163,53.27138000371204,51.43288120491838,NaN,NaN,-844059.880981999,-850636.1088979987,12.502782417959008
1670734800,17168.74,17190.33,17152.53,17174.82,17166.560199999967,17168.47223999998,0.22521768302350265,1.9320476858119946,1.706830002788492,54.62387698503817,50.79112821136569,NaN,NaN,-836630.402021999,-846945.2697259989,12.374100409649738
1670738400,17174.82,17200,17163,17172.22,17165.496399999967,17167.38915999998,0.9411715187024023,2.883294401166495,1.9421228824640926,53.92794688158817,50.48155085180695,NaN,NaN,-842820.0343219991,-845506.7413739988,12.60340381819123
1670742000,17172.22,17194.07,17152.94,17180.88,17164.749199999966,17166.39931999998,1.8755347514124066,4.286541321729601,2.4110065703171943,55.94140665048016,50.6902456237601,NaN,NaN,-836182.3814719991,-841755.7709899988,12.339727341890237
1670745600,17180.88,17187.67,17154.56,17176.67,17163.92259999997,17165.56907999998,2.0722038418548694,5.001261372635781,2.929057530780912,54.690102135095394,50.56324457765125,NaN,NaN,-842788.3176519991,-840496.2032899989,12.094884899610744
1670749200,17176.67,17177.32,17160.01,17168.21,17163.04819999997,17164.75531999998,1.5202427737862516,4.829360998013726,3.3091182242274746,52.164984236643946,50.437738792013974,NaN,NaN,-847060.4752819991,-841096.3221499989,11.867531203208356
1670752800,17167.86,17174.66,17148.22,17167.04,17162.262799999968,17163.89583999998,0.9897553654390672,4.546312431026308,3.556557065587241,51.808716950986515,50.370439084229,NaN,NaN,-853007.8469219991,-844371.811129999,11.050278390270122
1670756400,17166.81,17171.99,17140.01,17167.43,17160.86339999997,17162.96923999998,0.5978359603948329,4.303852016080782,3.706016055685949,51.92657665411025,51.038395222842254,NaN,NaN,-846649.6690219991,-845137.7380699988,10.626544084257565
1670760000,17167.12,17169.76,17145.66,17160.19,17159.74299999997,17161.967999999983,-0.17497800587097956,3.4872935483472247,3.6622715542182043,49.506029260606546,51.30858561939526,NaN,NaN,-851757.4815219991,-848252.7580799989,10.233076514388763
1670763600,17159.9,17169.8,17127.96,17157.5,17158.064199999968,17160.79631999998,-0.8552479381907316,2.5932116314797895,3.448459569670521,48.59955682051807,51.668202277919654,NaN,NaN,-860515.1888819991,-851798.1323259991,10.68972470400857
1670767200,17157.21,17159.58,17130.1,17154.75,17156.034399999968,17159.39355999998,-1.443731965741724,1.643794612493366,3.08752657823509,47.63921421445366,51.71596509270034,NaN,NaN,-867422.0225919991,-855870.4417879989,11.113755165798391
1670770800,17154.94,17157.77,17139.67,17153.52,17156.09079999997,17158.15915999998,-1.8435436550359934,0.7830970094400982,2.6266406644760916,47.190053812724464,51.358276362417314,NaN,NaN,-871137.4049019992,-859496.353383999,11.507497737460369
1670774400,17153.52,17169.4,17146,17163.97,17156.24519999997,17157.23551999998,-1.354548266198793,0.9334553317276004,2.2880035979263935,51.383903137363546,51.61813059882873,NaN,NaN,-866639.3928919992,-863494.2981579991,11.118995676371833
1670778000,17164.13,17177.65,17163.68,17177.19,17156.15899999997,17156.518719999982,-0.15423754788163446,2.09520666307435,2.2494442109559847,56.13027596239445,52.05743026469393,NaN,NaN,-863329.6816819992,-865808.738189999,10.381378940728794
1670781600,17177.18,17214.78,17168,17202.15,17157.003999999968,17156.306679999983,2.1785604790002147,4.972644809706253,2.7940843307060383,63.39640785821418,52.7806465400155,NaN,NaN,-858808.4428719992,-865467.3889879991,11.387789530327371
1670785200,17203,17270.99,17136,17177.43,17157.26579999997,17156.552959999983,1.9234635651620833,5.198413787158643,3.2749502219965594,53.87848242840262,52.7274040716844,NaN,NaN,-871800.9527319992,-866343.175015999,13.83354666097993
1670788800,17177.88,17179.4,17088,17100.97,17156.33679999997,17156.602159999984,-3.2466130483814117,-0.7833160884802055,2.4632969599012062,35.916833620933076,51.4408959816376,NaN,NaN,-885401.1861619992,-869195.9312679991,13.973861104224897
1670792400,17100.97,17148.94,17089.1,17113.2,17155.74739999997,17156.502599999985,-5.55889146764577,-4.485317374656006,1.0735740929897637,39.39701370897028,50.25915362867261,NaN,NaN,-878852.9458719993,-871638.6418639992,14.10415308723808
1670796000,17113.2,17129.03,17090.03,17101.41,17155.749399999968,17156.420679999985,-7.478974334687022,-8.275143825369014,-0.796169490681992,37.29433620361408,49.01659891928109,NaN,NaN,-884631.5883319993,-875899.0231939992,14.225138500036035
1670799600,17101.41,17129.3,17071,17085.05,17155.228399999967,17156.06555999998,-9.327183339304359,-12.455148664812441,-3.1279653255080824,34.539595126046436,47.75764255423841,NaN,NaN,-895541.1285619993,-883245.5603319991,13.575786822057662
1670803200,17085.05,17087.67,16929.65,16950.25,17151.573999999968,17154.927199999984,-18.57076259437579,-26.34141856847782,-7.77065597410203,20.86437055422485,45.547332097326866,NaN,NaN,-917641.7787019993,-892413.7255259992,15.424718454546479
1670806800,16949.76,16979.11,16921,16951.26,17148.02799999997,17153.26543999998,-23.255649503954757,-36.84021785404548,-13.58456835009072,21.116381968134093,43.34660390547142,NaN,NaN,-907855.9091319994,-896904.6701199993,17.259176727832912
1670810400,16951.26,16959.42,16871.85,16902.51,17143.020599999967,17150.72007999998,-27.960209476931357,-48.534830196254916,-20.57462071932356,18.11735202224284,41.10455553130258,NaN,NaN,-924417.2502719994,-906017.5309999993,19.562740345209058
1670814000,16902.51,16921.12,16875.73,16918.97,17138.31139999997,17147.232479999984,-28.205202506496235,-55.83112385244385,-27.625921345947617,22.138270195751033,39.214463629533505,NaN,NaN,-913281.2058019994,-911747.4544939992,21.7017637042012
1670817600,16918.69,16938.21,16903.64,16932.45,17134.13959999997,17143.014719999985,-25.768073708995793,-59.83601348219236,-34.067939773196564,25.370403003777227,37.62383425734233,NaN,NaN,-904584.8079819995,-913556.1903779993,23.1070337144958
1670821200,16933.01,16948.66,16923.91,16945.12,17130.140399999967,17138.72799999998,-21.77056288572051,-61.2811433803472,-39.510580494626694,28.379750803963503,36.280241185287984,NaN,NaN,-897343.6028519995,-909496.5552079994,24.062682030617395
1670824800,16945.12,16945.31,16926.01,16939.47,17125.88639999997,17134.299679999986,-18.124111045834674,-62.165719301920035,-44.04160825608536,27.84061688305927,34.598577881409106,NaN,NaN,-903769.7888619994,-908679.3311539993,24.950069752730307
1670828400,16939.34,16943.94,16906.05,16923.94,17121.682799999966,17130.032119999985,-15.478059209829851,-63.38918226837268,-47.91112305854283,26.358390114020196,32.472014606525235,NaN,NaN,-911496.7811919994,-906095.2373379993,26.09690663912015
1670832000,16923.61,16941.31,16903.49,16935.11,17117.440799999968,17125.857999999986,-11.858539873164645,-62.73429789999864,-50.87575802683399,29.274979436526365,30.034769719261817,NaN,NaN,-903244.0914719994,-904087.8144719992,27.202841000415706
1670835600,16935.11,16975,16930.69,16961.21,17113.583799999968,17121.746839999985,-6.8387854189800095,-59.42423980055901,-52.585454381579,35.68468964207726,28.735213091667156,NaN,NaN,-894591.5043419994,-902089.1537439993,27.003883379102415
1670839200,16961.41,17008.4,16959.54,16987.47,17110.496799999968,17117.81811999999,-1.1787367419146761,-54.05887530897235,-52.88013856705767,41.43561579895269,29.129411818668558,NaN,NaN,-886603.5923219994,-899941.1516379991,25.800763969748537
1670842800,16987.47,16993.54,16978.74,16988.62,17107.363399999966,17114.113519999984,2.9861518860663736,-49.1474487094747,-52.133600595541076,41.681549023146516,29.292592912538286,NaN,NaN,-881158.8113619994,-895418.9561379992,24.683581661062792
1670846400,16989.45,17010,16920.61,16961.55,17103.315599999965,17110.440079999986,4.187832300192682,-46.89881022030022,-51.0866425204929,37.67131679959758,29.319520097965682,NaN,NaN,-897105.3866719994,-892540.6772339992,24.85165995949526
1670850000,16962.13,17002.89,16960,16970.47,17099.352799999964,17106.822479999984,5.756489943638563,-43.891030090944696,-49.64752003458326,39.72907715187399,29.69019738552479,NaN,NaN,-888676.1524219994,-889627.0894239992,25.00773266518256
1670853600,16970.49,17054.79,16967.93,17018.29,17096.538399999965,17103.413399999983,9.942317096646157,-37.219623663775565,-47.16194076042172,49.37793860456329,31.72688081769183,NaN,NaN,-874745.9211419994,-885657.9727839992,23.675049043530645
1670857200,17017.89,17043.63,17003.8,17010.81,17093.58979999997,17100.031999999985,11.997330058231142,-32.165278187632794,-44.162608245863936,48.08129362621245,33.652945936125995,NaN,NaN,-883561.6702019994,-885049.5883599992,22.43755710913958
1670860800,17010.19,17022.02,16988.01,17002.49,17090.312799999967,17096.621879999984,12.528111610549715,-28.50246873267679,-41.030580343226504,46.61500235451213,35.688492388430944,NaN,NaN,-890885.9203719994,-886995.0101619993,21.65191917131008
1670864400,17002.5,17015,16981.03,17010.09,17086.360599999967,17093.23087999999,13.063133106202386,-24.701663960473525,-37.76479706667591,48.16989755199337,37.54789434244825,NaN,NaN,-885285.3004619994,-884630.9929199992,21.08189912090314
1670868000,17010.5,17032,17005,17023.15,17083.037799999966,17089.96787999999,13.891436327009536,-20.400501657913992,-34.29193798492353,50.82070661495,39.365773171817736,NaN,NaN,-880564.3432019993,-883008.6310759991,20.048935014558552
1670871600,17023.15,17046.43,17005.7,17043.22,17080.518599999967,17086.76391999999,15.275842257813867,-15.197135162656195,-30.472977420470063,54.65849634937886,41.24282642506169,NaN,NaN,-875446.3775219993,-883148.7223519993,18.68108277942836
1670875200,17043.22,17124.99,17042.48,17123.19,17079.269999999964,17083.899959999988,20.724091075414858,-4.567863576201489,-25.291954651616347,66.03276526432737,43.97083702372369,NaN,NaN,-865790.1693719993,-879594.4221859991,19.007315676805984
1670878800,17123.57,17219.72,17118,17175.67,17079.267399999964,17081.690879999987,26.63228970496236,7.998407479586604,-18.633882225375757,71.14789337778969,47.17008725685009,NaN,NaN,-852082.8911319993,-871833.816337999,20.610066041628468
1670882400,17175.67,17193.04,17141.44,17157.98,17079.000799999965,17080.21891999999,27.98027258544547,16.34145850643108,-11.638814079014388,67.46013692759995,49.89759850621249,NaN,NaN,-856794.5353219993,-866135.6633099992,22.098334237535063
1670886000,17157.98,17241.89,17153.6,17209.83,17080.688799999967,17079.74911999999,30.773444731276932,26.827991835081775,-3.945452896195155,72.03538495298105,52.494076742705616,NaN,NaN,-848540.4083219994,-859730.8763339991,23.99970773032896
1670889600,17208.93,17238.7,17145,17159.1,17081.105999999967,17079.86659999999,27.709455951493197,30.69136704317134,2.9819110916781444,62.74043172161774,54.015849308610264,NaN,NaN,-856955.6273219994,-856032.7262939991,25.52091090779591
1670893200,17159.1,17166.98,17140.09,17146.05,17081.477199999965,17080.30803999999,23.476425647920152,32.327443151578336,8.851017503658184,60.57509344464848,55.365388195860405,NaN,NaN,-862643.3892819994,-855403.3702759991,26.78871699017909
1670896800,17146.05,17158.99,17119.02,17151.39,17081.683599999964,17080.79127999999,19.852664523361398,33.66684815785993,13.814183634498534,61.165714597531014,57.04355946714136,NaN,NaN,-855734.7130219995,-856133.7346539991,27.346338355952522
1670900400,17151.74,17167.85,17135,17152.37,17081.452599999964,17081.28163999999,16.47725181036508,34.41074839745488,17.933496587089802,61.280355392460805,58.58293648432613,NaN,NaN,-848736.5967619994,-854522.1469419992,27.988807360901692
1670904000,17152.37,17189.42,17135.34,17168.95,17081.954599999965,17081.534799999987,14.392444348118115,35.92405202223745,21.531607674119332,63.25662438714168,59.574271183081734,NaN,NaN,-840813.1974419995,-852976.7047659991,28.88273769533737
1670907600,17169.31,17196.5,17161.32,17186.44,17082.611199999963,17081.83583999999,13.251123088125926,38.09551153427674,24.844388446150813,65.27037092271922,60.8020624185465,NaN,NaN,-834320.6211819994,-848449.7035379991,29.80883160020265
1670911200,17185.59,17208.47,17141,17151.56,17082.271599999964,17081.994719999988,9.388657603658409,36.580210450723825,27.191552847065417,58.39674710630296,61.643615615102995,NaN,NaN,-845237.0286419995,-844968.4314099991,30.00741855039338
1670914800,17151.56,17179.41,17080.14,17165.17,17082.078599999964,17082.073719999986,7.096228328441775,36.06183825761764,28.965609929175862,60.1597695988885,62.50003504702407,NaN,NaN,-828917.3281319995,-839604.9544319991,28.54466592239926
1670918400,17164.82,17187.18,17155,17160.16,17081.837399999964,17082.150679999984,4.703581623132909,34.845086958092,30.14150533495909,59.165816908541345,63.09611435370916,NaN,NaN,-837956.5835819995,-837448.9517959992,27.3373158847525
1670922000,17160.14,17500,17155.5,17427.82,17086.776199999964,17083.114999999987,19.763989047333702,54.84649164412622,35.082502596792516,79.0656506436318,64.8394825175844,NaN,NaN,-823621.7445519995,-834010.6612179993,29.391561193981026
1670925600,17427.82,17477.06,17357.74,17392.26,17091.087999999963,17084.810359999985,25.578303083067958,67.05538145062746,41.47707836755951,73.91212738123315,65.4022940973634,NaN,NaN,-843975.2827519994,-835941.5935319992,31.299074695407512
1670929200,17392.63,17482.59,17387.02,17444.63,17096.616399999963,17087.67931999999,30.845738012861645,80.03425088363656,49.188512870774915,76.35632786103321,65.77432513188079,NaN,NaN,-831408.4680619994,-833175.8814159991,33.10235456977791
1670932800,17444.32,17500,17404.11,17426.84,17101.812399999963,17091.626079999987,30.94652110098508,87.87166424700627,56.925143146021185,73.82595066256164,66.22902611294948,NaN,NaN,-843944.1839919994,-836181.2525879991,34.88067899379018
1670936400,17427.02,18000,17395,17897.86,17116.420999999962,17098.542799999985,58.92784256270129,130.5849463493978,71.65710378669651,86.54225043009211,67.26523078988599,NaN,NaN,-803219.5013319993,-829233.8361379991,38.057665797493534
1670940000,17899.26,17951.83,17832.16,17871.78,17130.65279999996,17107.318119999985,71.05924907639532,160.48116513219065,89.42191605579534,84.10573932247932,68.79132418994752,NaN,NaN,-822951.8290119993,-829099.8530299992,41.007724972360926
1670943600,17871.78,17887.41,17731,17752.94,17142.56159999996,17117.612839999983,66.53860269071858,172.59516941919355,106.05656672847498,73.89628446574767,69.74283783431176,NaN,NaN,-840278.3197919993,-828360.4604379991,42.38129651020759
1670947200,17753.54,17840,17722.09,17757.07,17154.60799999996,17129.211159999984,59.51375508989477,180.44876059084345,120.93500550094868,74.01433902938274,70.66059672230116,NaN,NaN,-827561.0894619992,-827590.9847179991,43.5421770260559
1670950800,17758.27,17792.55,17618.38,17643.73,17164.412199999962,17141.731119999986,43.655271946196734,175.5040954336946,131.84882348749787,65.28800752950946,70.9468575892332,NaN,NaN,-843035.4855819993,-827409.2450359991,43.35679191736883
1670954400,17644.6,17732,17631.17,17713.69,17175.406599999962,17153.528239999985,34.68964365393529,175.21087805491698,140.52123440098168,67.81077724127772,71.2721542216715,NaN,NaN,-833533.5654219993,-833472.057853999,43.184648602159406
1670958000,17713.69,17787.18,17695.3,17740.86,17186.67999999996,17164.733679999983,27.704493746204946,175.15185158373788,147.44735783753293,68.76035105825129,71.52143851706664,NaN,NaN,-826886.6402419993,-834259.020099999,43.29632300149589
1670961600,17741.83,17781.97,17705.7,17747.22,17197.58139999996,17175.737639999985,20.935652692898145,173.61692370365563,152.68127101075748,68.9909508183899,72.27816735364429,NaN,NaN,-820319.5304419993,-830267.262229999,43.40002065802263
1670965200,17748.32,17779.12,17730.23,17767.73,17209.38739999996,17186.693519999983,15.512527027625367,172.07192979528918,156.5594027676638,69.76602136975083,72.96432819442018,NaN,NaN,-815486.3235519993,-827852.3090479991,43.49631133908317
1670968800,17767.73,17788.2,17705.01,17776.88,17222.90559999996,17198.39219999998,10.456834057467915,169.6304453394987,159.17361128203078,70.12478135371009,73.74711136907509,NaN,NaN,-809891.6161119993,-821223.535153999,43.21927039266896
1670972400,17776.88,17818.99,17741.47,17774.7,17236.135599999958,17210.537999999982,5.149581190817173,165.61058777055223,160.46100657973506,69.91192821556302,73.09327405278445,NaN,NaN,-816743.5126419993,-817865.5245979989,43.154054829285116
1670976000,17775.82,17834.05,17750,17818.88,17250.484999999957,17223.29899999998,2.9097203770565443,164.09815705105575,161.1884366739992,71.78131516999886,72.94107318055343,NaN,NaN,-808705.5382619993,-814229.304201999,43.187933103106275
1670979600,17818.4,17845,17771.92,17780.99,17264.40379999996,17236.66347999998,-2.5342888289870302,158.02057563776543,160.55486446675246,67.88577905918967,72.33603398042176,NaN,NaN,-814593.8687519992,-813084.1718639989,43.29036852410514
1670983200,17781.44,17810.7,17751.51,17794.93,17281.29739999996,17251.04547999998,-6.387766541722556,152.57015628959925,158.9579228313218,68.56176373166123,71.96002062821458,NaN,NaN,-808764.8759219992,-811739.8823379988,43.03246340203587
1670986800,17794.44,17838.28,17780.21,17781.68,17297.90579999996,17266.04551999998,-10.762967526035538,145.5042134237774,156.26718094981294,67.11565457564555,70.57240663861124,NaN,NaN,-815614.2546919992,-812884.4100539989,42.997102435937315
1670990400,17781.68,17789.65,17750,17769.29,17315.241399999955,17281.866679999985,-15.156405113241306,137.3216745582613,152.4780796715026,65.7197519575409,69.25912182682994,NaN,NaN,-820834.9807119991,-813702.7036679989,42.42540172152617
1670994000,17769.29,17790.67,17734.19,17784.86,17332.55919999996,17298.281519999982,-17.512075398286413,130.58798542364457,148.10006082193098,66.65822541095271,68.7421176086303,NaN,NaN,-814949.6442719991,-814951.5248699988,41.615241073222734
1670997600,17785.28,17796.79,17761.74,17783.33,17349.57679999996,17315.31611999998,-19.518392976665893,123.70206960109863,143.22046257776452,66.46566681777595,68.20292673637267,NaN,NaN,-819975.6109519991,-816027.8733099988,40.92168026402982
1671001200,17784.13,17817.46,17777.73,17806.01,17366.79459999996,17332.415559999983,-19.611056557071834,118.70664188142473,138.31769843849656,67.94394293983888,68.39263640853905,NaN,NaN,-814249.1328419991,-817124.7246939988,40.479952635118366
1671004800,17805.54,17878.5,17793.35,17840.19,17384.80899999996,17349.796199999982,-17.72082060847407,116.16667267790399,133.88749328637806,70.08426559004204,68.55502843345079,NaN,NaN,-804382.1600319991,-814878.3057619988,40.61433177319543
1671008400,17840.71,17847.78,17785,17815.22,17402.634599999958,17367.27483999998,-18.421256422229504,110.86092275859119,129.2821791808207,66.58653214611275,68.39975565401232,NaN,NaN,-811143.1432419991,-812939.9382679987,40.567077729280996
1671012000,17815.22,17838.33,17795.06,17828.13,17420.49499999996,17384.861999999983,-18.249358229170795,106.4704813943572,124.71983962352799,67.4899247706852,68.2925395077477,NaN,NaN,-806021.5524719991,-811154.3199079988,40.52319897421759
1671015600,17827.67,17859.38,17807.24,17824.93,17437.769399999957,17402.500519999983,-18.5262177531163,101.56206743213261,120.0882851852489,67.00633260445176,68.09541888165492,NaN,NaN,-813273.9621919991,-809813.9901559989,40.68460948807227
1671019200,17824.93,17934.78,17815.75,17914.27,17456.305399999957,17420.40267999998,-13.121924879053793,103.68587908643167,116.80780396548546,72.85448910324403,68.29039800662163,NaN,NaN,-800440.803151999,-807052.3242179987,41.46323279846505
1671022800,17913.65,17963.93,17861.59,17894.86,17474.43019999996,17438.326919999985,-11.350361125836812,102.61985255818945,113.97021368402626,69.95339727745042,68.29336008247073,NaN,NaN,-812164.846491999,-808608.8615099987,42.394407872422555
1671026400,17894.85,18095,17892.97,18062.07,17496.44059999996,17457.088119999982,-0.01306771662368078,113.95387903824667,113.96694675487035,78.05896806280434,68.74176386052827,NaN,NaN,-792210.125681999,-804822.2579979987,43.992589565147924
1671030000,18062.82,18116,18019.32,18061.83,17518.26779999996,17476.642679999983,6.039282045190177,121.51604931135807,115.4767672661679,78.02643210061409,69.46609622063,NaN,NaN,-805321.721351999,-804682.2917739988,45.57094148146656
1671033600,18061.83,18157.4,18054.51,18103.26,17539.96719999996,17497.082239999985,11.107374645520338,129.36098557306832,118.25361092754798,79.60665276939162,70.25501686618217,NaN,NaN,-790742.582351999,-800176.0158059986,47.21510045929012
1671037200,18102.44,18150,18074.94,18096.48,17561.68059999996,17518.157279999985,12.190910610269881,133.49224919038534,121.30133858011546,78.61033868625012,71.07606573122537,NaN,NaN,-798485.483421999,-799784.9518599986,48.74181951012629
1671040800,18096.48,18387.95,17915.31,18213.47,17585.90019999996,17540.451279999987,18.59112962326148,144.5402506091923,125.94912098593082,82.64626778236767,72.28510257585584,NaN,NaN,-771648.634611999,-791681.7094839986,50.89869904811272
1671044400,18222.21,18350,17709.62,17792.9,17601.556399999958,17561.474439999984,-6.3599637937333,117.9991662437642,124.3591300374975,47.75890164354608,70.93515087818395,NaN,NaN,-815723.717471999,-796384.4278419985,49.90149055719543
1671048000,17792.9,17947.33,17660.94,17765.97,17616.41279999996,17581.103439999984,-24.517794090183543,93.71188742476807,118.22968151495161,46.40800965475466,69.50246108082528,NaN,NaN,-835612.3325419989,-802442.5500799986,48.423390838828304
1671051600,17765.98,17849.83,17764.41,17832.65,17632.201399999958,17599.550279999985,-31.43602267937858,78.93465316572838,110.37067584510696,50.1666462093607,68.23265417150542,NaN,NaN,-828903.3986919989,-810074.7133479986,47.05086967177312
1671055200,17831.61,17878.73,17791.09,17837,17646.477599999962,17616.50967999998,-34.85292762247467,66.80451631701362,101.65744393948829,50.41098604002431,66.82741991793272,NaN,NaN,-822902.970111999,-814958.2106859984,45.96555551686649
1671058800,17837,17846.63,17775,17803.15,17659.027199999964,17631.135079999985,-38.254548818584766,53.83925791625734,92.0938067348421,48.42138737653938,65.5299095772489,NaN,NaN,-828663.5838719989,-826361.2005379985,44.75114078147456
1671062400,17804.01,17854.82,17783.03,17792.15,17671.710599999962,17645.165919999985,-39.92284838107196,42.19024625850216,82.11309463957411,47.7616991214101,64.12075060230067,NaN,NaN,-835380.3153419989,-830292.5201119985,43.68376452516728
1671066000,17791.53,17822.16,17605.01,17631.6,17680.14599999996,17657.912559999986,-49.87021988073748,19.77531978865227,69.64553966938975,39.33778814535444,62.14442599807944,NaN,NaN,-847174.817791999,-832605.0171619985,40.674805273833464
1671069600,17631.77,17726.35,17561,17716.77,17691.29939999996,17669.732159999985,-48.69035495498734,8.782595975655568,57.47295093064291,44.89068996242118,60.14701177373495,NaN,NaN,-836459.594501999,-834116.2563239986,38.05543918446413
1671073200,17716.77,17754.97,17696.17,17729.56,17702.96959999996,17681.03055999999,-45.10615161636186,1.0902614101905783,46.19641302655244,45.694610761099945,58.41424130828135,NaN,NaN,-831473.425001999,-835830.3473019985,35.34876414853548
1671076800,17729.57,17732.46,17681.3,17708.01,17714.101999999963,17692.04551999999,-42.291537933870195,-6.668009390785301,35.623528543084895,44.51627642013378,56.01833476237631,NaN,NaN,-835759.977731999,-837249.6260739986,32.9798283476335
1671080400,17708.14,17738.22,17691.1,17714.01,17725.33479999996,17702.770359999988,-38.25226723075617,-12.191805495360313,26.060461735395855,44.94198534862639,53.655159994377186,NaN,NaN,-831660.491841999,-836505.6613739986,30.718964175424514
1671084000,17714.01,17746,17707.29,17718.95,17736.334799999964,17714.00811999999,-33.6376125464909,-15.986553947717766,17.65105859877313,45.314020126435516,51.20568623416604,NaN,NaN,-827408.677311999,-832552.4332779987,28.532465703230347
1671087600,17719.38,17738.86,17683.32,17691.45,17746.43499999996,17725.03523999999,-30.897804244842412,-20.971196707279887,9.926607537562525,43.549851480816294,48.70136571949219,NaN,NaN,-832808.476361999,-831822.2096499987,26.776181850474472
1671091200,17690.84,17713.24,17620.01,17627.85,17755.960799999964,17735.63347999999,-31.710133930463694,-29.711059875517094,1.9990740549466004,39.70029783625041,45.63379643762668,NaN,NaN,-840471.3603719991,-833621.7967239987,25.821058780669897
1671094800,17628.47,17697.56,17610.22,17695.53,17766.56799999996,17746.126679999987,-26.256034510212416,-30.82096908281892,-4.5649345726065045,45.24682243886738,45.45436220872106,NaN,NaN,-833737.5858619991,-833217.3183499987,25.03396669525046
1671098400,17696.2,17698.29,17646.19,17665.84,17776.681599999964,17756.39603999999,-23.314254743616388,-33.70775300212699,-10.393498258510602,43.36250249219732,45.2368259828241,NaN,NaN,-839431.6983019991,-834771.5596419986,24.29248388257882
1671102000,17665.21,17726,17651,17720.33,17782.53179999996,17765.635439999987,-16.676052377912846,-31.23856373090166,-14.562511352988814,47.66984928767578,45.058483345560894,NaN,NaN,-833140.9241319991,-835918.0090059987,23.19250263269124
1671105600,17720.33,17725.93,17660.01,17683.43,17788.35519999996,17774.019479999988,-13.863277675526327,-31.89160844739672,-18.028330771870394,45.1648883064314,44.68376207887569,NaN,NaN,-840289.7448619992,-837414.2627059987,22.171091472081347
1671109200,17683.89,17692.87,17454.39,17506.34,17789.58939999996,17780.745199999987,-22.51065829596819,-46.166653641830635,-23.655995345862443,35.51851016210969,43.76212799213071,NaN,NaN,-862953.6132419992,-841910.7132799986,23.187060299219063
