time,open,high,low,close,Volume,Volume MA
2006-02-28T17:30:00+03:00,1293.24,1294.12,1278.66,1280.66,2370860000,2278412500
2006-03-01T17:30:00+03:00,1281.65,1291.8,1280.66,1291.24,2308320000,2258413000
2006-03-02T17:30:00+03:00,1288.57,1291.24,1283.21,1289.14,2494590000,2253672000
2006-03-03T17:30:00+03:00,1287.28,1297.33,1284.2,1287.23,2152950000,2233054500
2006-03-06T17:30:00+03:00,1287.3,1288.23,1275.67,1278.26,2280190000,2232953500
2006-03-07T17:30:00+03:00,1277.22,1278.26,1271.11,1275.88,2268050000,2239738000
2006-03-08T17:30:00+03:00,1275.08,1280.33,1268.42,1278.47,2442870000,2243563000
2006-03-09T17:30:00+03:00,1278.93,1282.74,1272.23,1272.23,2140110000,2227725500
2006-03-10T17:30:00+03:00,1272.94,1284.37,1271.11,1281.58,2123450000,2211802000
2006-03-13T17:30:00+03:00,1284.97,1287.37,1281.58,1284.13,2070330000,2200816000
2006-03-14T17:30:00+03:00,1284.13,1298.14,1282.67,1297.48,2165270000,2216575500
2006-03-15T17:30:00+03:00,1297.71,1304.4,1294.97,1303.02,2293000000,2209328500
2006-03-16T17:30:00+03:00,1303.75,1310.45,1303.02,1305.33,2292180000,2208058000
2006-03-17T17:30:00+03:00,1308.01,1309.79,1305.32,1307.25,2549620000,2222964500
2006-03-20T17:30:00+03:00,1307.69,1310,1303.59,1305.08,1976830000,2215393000
2006-03-21T17:30:00+03:00,1305,1310.88,1295.82,1297.23,2147370000,2217545500
2006-03-22T17:30:00+03:00,1297.23,1305.97,1295.81,1305.04,2039810000,2208417000
2006-03-23T17:30:00+03:00,1305.04,1305.04,1298.11,1301.67,1980940000,2200253500
2006-03-24T17:30:00+03:00,1301.71,1306.53,1298.89,1302.95,2326070000,2219906500
2006-03-27T18:30:00+04:00,1302.94,1303.74,1299.09,1301.61,2029700000,2222625500
2006-03-28T18:30:00+04:00,1301.3,1306.24,1291.84,1293.23,2148580000,2211511500
2006-03-29T18:30:00+04:00,1293.23,1305.6,1293.23,1302.89,2143540000,2203272500
2006-03-30T18:30:00+04:00,1303,1310.15,1296.72,1300.25,2294560000,2193271000
2006-03-31T18:30:00+04:00,1300.6,1303,1294.82,1294.82,2236710000,2197459000
2006-04-03T17:30:00+04:00,1302.88,1309.19,1296.65,1297.81,2494080000,2208153500
2006-04-04T17:30:00+04:00,1297.84,1307.55,1294.71,1305.93,2147660000,2202134000
2006-04-05T17:30:00+04:00,1306.52,1312.81,1304.82,1311.56,2420020000,2200991500
2006-04-06T17:30:00+04:00,1308.91,1311.99,1302.44,1309.04,2281680000,2208070000
2006-04-07T17:30:00+04:00,1309.04,1314.07,1294.18,1295.5,2082470000,2206021000
2006-04-10T17:30:00+04:00,1295.61,1300.74,1293.17,1296.6,1898320000,2197420500
2006-04-11T17:30:00+04:00,1296.6,1300.71,1282.96,1286.57,2232880000,2200801000
2006-04-12T17:30:00+04:00,1286.89,1290.93,1286.45,1288.12,1938100000,2183056000
2006-04-13T17:30:00+04:00,1288.12,1292.09,1283.37,1289.12,1891940000,2163044000
2006-04-17T17:30:00+04:00,1285.33,1292.45,1280.74,1285.33,1794650000,2125295500
2006-04-18T17:30:00+04:00,1285.97,1309.02,1285.33,1307.65,2595440000,2156226000
2006-04-19T17:30:00+04:00,1307.93,1310.39,1302.79,1309.93,2447310000,2171223000
2006-04-20T17:30:00+04:00,1309.74,1318.16,1306.38,1311.46,2512920000,2194878500
2006-04-21T17:30:00+04:00,1313.58,1317.67,1306.59,1311.28,2392630000,2215463000
2006-04-24T17:30:00+04:00,1311.28,1311.28,1303.79,1308.11,2117330000,2205026000
2006-04-25T17:30:00+04:00,1308.43,1310.79,1299.17,1301.74,2366380000,2221860000
2006-04-26T17:30:00+04:00,1301.74,1310.97,1301.74,1305.41,2502690000,2239565500
2006-04-27T17:30:00+04:00,1304.56,1315,1295.57,1309.72,2772010000,2270989000
2006-04-28T17:30:00+04:00,1309.72,1316.04,1306.16,1310.61,2419920000,2277257000
2006-05-01T17:30:00+04:00,1311.1,1317.21,1303.46,1305.19,2437040000,2287273500
2006-05-02T17:30:00+04:00,1305.18,1313.66,1305.16,1313.21,2403470000,2282743000
2006-05-03T17:30:00+04:00,1313.34,1313.47,1303.92,1307.85,2395230000,2295121500
2006-05-04T17:30:00+04:00,1308.25,1315.14,1307.85,1312.25,2431450000,2295693000
2006-05-05T17:30:00+04:00,1313.92,1326.53,1312.25,1325.76,2294760000,2296347000
2006-05-08T17:30:00+04:00,1325.78,1326.7,1322.87,1324.66,2151300000,2299788500
2006-05-09T17:30:00+04:00,1324,1326.6,1322.48,1325.14,2157290000,2312737000
2006-05-10T17:30:00+04:00,1324.57,1325.51,1317.44,1322.85,2268550000,2314520500
2006-05-11T17:30:00+04:00,1322.63,1322.63,1303.45,1305.92,2531520000,2344191500
2006-05-12T17:30:00+04:00,1305.17,1305.17,1290.38,1291.24,2567970000,2377993000
2006-05-15T17:30:00+04:00,1290.56,1294.81,1284.51,1294.5,2505660000,2413543500
2006-05-16T17:30:00+04:00,1294.5,1297.88,1288.51,1292.08,2386210000,2403082000
2006-05-17T17:30:00+04:00,1290.16,1291.73,1267.31,1270.32,2830200000,2422226500
2006-05-18T17:30:00+04:00,1271.17,1274.89,1261.75,1261.81,2537490000,2423455000
2006-05-19T17:30:00+04:00,1261.86,1272.15,1256.28,1267.03,2982300000,2452938500
2006-05-22T17:30:00+04:00,1266.47,1268.77,1252.98,1262.07,2773010000,2485722500
2006-05-23T17:30:00+04:00,1263.52,1273.67,1256.15,1256.57,2605250000,2497666000
2006-05-24T17:30:00+04:00,1256.56,1264.53,1245.34,1258.57,2999030000,2522483000
2006-05-25T17:30:00+04:00,1260.55,1273.26,1258.41,1272.88,2372730000,2502519000
2006-05-26T17:30:00+04:00,1273.79,1280.54,1272.5,1280.16,1814020000,2472224000
2006-05-30T17:30:00+04:00,1279.24,1280.04,1259.84,1259.84,2176190000,2459181500
2006-05-31T17:30:00+04:00,1259.38,1270.09,1259.38,1270.09,2692160000,2473616000
2006-06-01T17:30:00+04:00,1270.22,1285.71,1269.19,1285.71,2360160000,2471862500
2006-06-02T17:30:00+04:00,1286.57,1290.68,1280.22,1288.22,2295540000,2465067000
2006-06-05T17:30:00+04:00,1287.24,1288.16,1264.66,1265.29,2313470000,2466002500
2006-06-06T17:30:00+04:00,1265.93,1269.88,1254.46,1263.85,2697650000,2493320000
2006-06-07T17:30:00+04:00,1263.98,1272.47,1255.77,1256.15,2644170000,2517664000
2006-06-08T17:30:00+04:00,1255.22,1259.85,1235.18,1257.93,3543790000,2581426000
2006-06-09T17:30:00+04:00,1258.18,1262.58,1250.03,1252.3,2214000000,2565550000
2006-06-12T17:30:00+04:00,1252.62,1255.22,1236.2,1236.4,2247010000,2549502000
2006-06-13T17:30:00+04:00,1223.69,1243.37,1222.52,1223.69,3215770000,2585007500
2006-06-14T17:30:00+04:00,1223.66,1231.46,1219.29,1230.04,2667990000,2599096500
2006-06-15T17:30:00+04:00,1230.76,1258.64,1230.01,1256.16,2775480000,2596360500
2006-06-16T17:30:00+04:00,1255.89,1256.27,1246.32,1251.54,2783390000,2608655500
2006-06-19T17:30:00+04:00,1252.51,1255.93,1237.17,1240.14,2517200000,2585400500
2006-06-20T17:30:00+04:00,1240.12,1249.01,1238.87,1240.12,2232950000,2558397500
2006-06-21T17:30:00+04:00,1240.41,1257.96,1240.09,1252.2,2361230000,2546196500
2006-06-22T17:30:00+04:00,1251.74,1251.92,1241.53,1245.6,2148180000,2503654000
2006-06-23T17:30:00+04:00,1245.17,1253.13,1241.43,1244.5,2017270000,2485881000
2006-06-26T17:30:00+04:00,1244.5,1250.92,1243.68,1250.56,1878580000,2489109000
2006-06-27T17:30:00+04:00,1250.78,1253.37,1238.94,1239.2,2203130000,2490456000
2006-06-28T17:30:00+04:00,1239.39,1247.06,1237.59,1246,2085490000,2460122500
2006-06-29T17:30:00+04:00,1245.93,1272.88,1245.93,1272.87,2621250000,2473177000
2006-06-30T17:30:00+04:00,1272.86,1276.3,1270.2,1270.2,3049560000,2510878000
2006-07-03T17:30:00+04:00,1270.93,1280.38,1270.06,1280.19,1114470000,2450928000
2006-07-05T17:30:00+04:00,1278.55,1280.05,1265.91,1270.91,2165070000,2424299000
2006-07-06T17:30:00+04:00,1270.81,1278.32,1270.58,1274.08,2009160000,2392548500
2006-07-07T17:30:00+04:00,1273.25,1275.38,1263.13,1265.48,1988150000,2314766500
2006-07-10T17:30:00+04:00,1266.28,1274.06,1264.46,1267.34,1854590000,2296796000
2006-07-11T17:30:00+04:00,1266.67,1273.64,1259.65,1272.52,2310850000,2299988000
2006-07-12T17:30:00+04:00,1272.39,1273.31,1257.29,1258.6,2250450000,2251722000
2006-07-13T17:30:00+04:00,1257.15,1257.15,1241.43,1242.29,2545760000,2245610500
2006-07-14T17:30:00+04:00,1242.25,1242.69,1228.44,1236.19,2467120000,2230192500
2006-07-17T17:30:00+04:00,1236.23,1240.07,1231.49,1234.49,2146410000,2198343500
2006-07-18T17:30:00+04:00,1234.82,1239.86,1224.54,1236.86,2481750000,2196571000
2006-07-19T17:30:00+04:00,1236.74,1261.81,1236.74,1259.81,2701980000,2220022500
2006-07-20T17:30:00+04:00,1260.21,1262.56,1249.13,1249.13,2345580000,2219240000
2006-07-21T17:30:00+04:00,1249.12,1250.96,1238.72,1240.29,2704090000,2247035500
2006-07-24T17:30:00+04:00,1241.1,1262.5,1240.25,1260.91,2312720000,2261808000
2006-07-25T17:30:00+04:00,1261.1,1272.39,1257.19,1268.88,2563930000,2296075500
2006-07-26T17:30:00+04:00,1268.19,1273.89,1261.94,1268.4,2667710000,2319304500
2006-07-27T17:30:00+04:00,1269.67,1275.85,1261.92,1263.2,2776710000,2353865500
2006-07-28T17:30:00+04:00,1264.8,1280.42,1263.15,1278.55,2480420000,2346824000
2006-07-31T17:30:00+04:00,1277.49,1278.66,1274.31,1276.66,2461300000,2317411000
2006-08-01T17:30:00+04:00,1275.76,1278.66,1265.71,1270.92,2527690000,2388072000
2006-08-02T17:30:00+04:00,1270.73,1283.42,1270.73,1278.55,2610750000,2410356000
2006-08-03T17:30:00+04:00,1278.22,1283.96,1271.25,1280.27,2728440000,2446320000
2006-08-04T17:30:00+04:00,1286.73,1292.92,1273.82,1279.36,2530970000,2473461000
2006-08-07T17:30:00+04:00,1279.31,1279.31,1273,1275.77,2045660000,2483014500
2006-08-08T17:30:00+04:00,1275.67,1282.75,1268.37,1271.48,2457840000,2490364000
2006-08-09T17:30:00+04:00,1273.52,1283.74,1264.73,1265.95,2555180000,2505600500
2006-08-10T17:30:00+04:00,1265.17,1272.55,1261.3,1271.81,2402190000,2498422000
2006-08-11T17:30:00+04:00,1271.35,1271.64,1262.08,1266.74,2004540000,2475293000
2006-08-14T17:30:00+04:00,1267.6,1278.9,1266.67,1268.21,2118020000,2473873500
2006-08-15T17:30:00+04:00,1271.52,1286.23,1271.52,1285.58,2334100000,2466491000
2006-08-16T17:30:00+04:00,1285.93,1296.21,1285.27,1295.43,2554570000,2459120500
2006-08-17T17:30:00+04:00,1294.99,1300.78,1292.71,1297.48,2458340000,2464758500
2006-08-18T17:30:00+04:00,1297.48,1302.3,1293.56,1302.3,2033910000,2431249500
2006-08-21T17:30:00+04:00,1301.09,1302.3,1295.51,1297.52,1759240000,2403575500
2006-08-22T17:30:00+04:00,1297.52,1302.49,1294.44,1298.82,1908740000,2370816000
2006-08-23T17:30:00+04:00,1299.06,1301.5,1289.49,1292.99,1893670000,2332114000
2006-08-24T17:30:00+04:00,1293.88,1297.23,1291.4,1296.06,1930320000,2289794500
2006-08-25T17:30:00+04:00,1295.23,1298.88,1292.39,1295.09,1667580000,2249152500
2006-08-28T17:30:00+04:00,1295.25,1305.02,1293.97,1301.78,1834920000,2217833500
2006-08-29T17:30:00+04:00,1301.68,1305.02,1295.29,1304.28,2093720000,2196135000
2006-08-30T17:30:00+04:00,1303.69,1306.74,1302.15,1304.27,2060690000,2168632000
2006-08-31T17:30:00+04:00,1304.35,1306.11,1302.45,1303.82,1974540000,2130937000
2006-09-01T17:30:00+04:00,1303.8,1312.03,1303.8,1311.01,1800520000,2094414500
2006-09-05T17:30:00+04:00,1310.94,1314.67,1308.82,1313.25,2114480000,2097855500
2006-09-06T17:30:00+04:00,1310.79,1313.04,1299.28,1300.26,2329870000,2091457000
2006-09-07T17:30:00+04:00,1299.97,1301.25,1292.13,1294.02,2325850000,2079990500
2006-09-08T17:30:00+04:00,1294.02,1300.14,1294.02,1298.92,2132890000,2066525500
2006-09-11T17:30:00+04:00,1298.86,1302.36,1290.93,1299.54,2506430000,2091620000
2006-09-12T17:30:00+04:00,1299.53,1314.28,1299.53,1313.11,2791580000,2125298000
2006-09-13T17:30:00+04:00,1312.33,1319.92,1311.12,1318.07,2597220000,2138454000
2006-09-14T17:30:00+04:00,1318,1318,1313.25,1316.28,2351220000,2128286500
2006-09-15T17:30:00+04:00,1317.48,1324.65,1316.28,1319.87,3198030000,2165271000
2006-09-18T17:30:00+04:00,1319.63,1324.87,1318.16,1321.18,2325080000,2179829500
2006-09-19T17:30:00+04:00,1321.17,1322.04,1312.17,1318.31,2390850000,2211410000
2006-09-20T17:30:00+04:00,1318.28,1328.53,1318.28,1325.18,2543070000,2243126500
2006-09-21T17:30:00+04:00,1324.89,1328.19,1315.45,1318.03,2627440000,2279815000
2006-09-22T17:30:00+04:00,1317.74,1318.03,1310.94,1314.78,2162880000,2291443000
2006-09-25T17:30:00+04:00,1314.78,1329.35,1311.58,1326.37,2710240000,2343576000
2006-09-26T17:30:00+04:00,1326.22,1336.6,1325.3,1336.34,2673350000,2385497500
2006-09-27T17:30:00+04:00,1335.37,1340.08,1333.54,1336.59,2749190000,2418271000
2006-09-28T17:30:00+04:00,1336.56,1340.28,1333.75,1339.15,2397820000,2435127500
2006-09-29T17:30:00+04:00,1338.86,1339.88,1335.64,1335.85,2273430000,2450072000
2006-10-02T17:30:00+04:00,1335.56,1338.54,1330.28,1330.28,2154480000,2467770000
2006-10-03T17:30:00+04:00,1331.17,1338.31,1327.1,1334.11,2682690000,2496180500
2006-10-04T17:30:00+04:00,1333.81,1350.22,1331.48,1350.22,3019880000,2530681000
2006-10-05T17:30:00+04:00,1349.56,1353.79,1347.75,1353.22,2817240000,2555250500
2006-10-06T17:30:00+04:00,1352.42,1353.22,1344.21,1349.58,2523000000,2574756000
2006-10-09T17:30:00+04:00,1349.58,1352.69,1346.55,1350.66,1935170000,2546193000
2006-10-10T17:30:00+04:00,1350.64,1354.23,1348.6,1353.42,2376140000,2525421000
2006-10-11T17:30:00+04:00,1353.28,1353.97,1343.57,1349.95,2521000000,2521610000
2006-10-12T17:30:00+04:00,1350.79,1363.76,1349.94,1362.83,2514350000,2529766500
2006-10-13T17:30:00+04:00,1362.52,1366.63,1360.5,1365.62,2482920000,2494011000
2006-10-16T17:30:00+04:00,1365.57,1370.2,1364.48,1369.05,2305920000,2493053000
2006-10-17T17:30:00+04:00,1367.71,1369.05,1356.87,1364.05,2519620000,2499491500
2006-10-18T17:30:00+04:00,1364.74,1372.87,1360.95,1365.96,2658840000,2505280000
2006-10-19T17:30:00+04:00,1365.43,1368.09,1362.06,1366.96,2619830000,2504899500
2006-10-20T17:30:00+04:00,1368.07,1368.66,1362.1,1368.6,2526410000,2523076000
2006-10-23T17:30:00+04:00,1368.58,1377.4,1363.94,1377.02,2480430000,2511585500
2006-10-24T17:30:00+04:00,1377.02,1377.78,1372.42,1377.38,2876890000,2521762500
2006-10-25T17:30:00+04:00,1377.78,1383.61,1376,1382.22,2953540000,2531980000
2006-10-26T17:30:00+04:00,1382.65,1389.45,1379.47,1389.08,2793350000,2551756500
2006-10-27T17:30:00+04:00,1388.62,1388.89,1375.85,1377.34,2458450000,2561007500
2006-10-30T17:30:00+03:00,1376.74,1381.22,1373.46,1377.93,2770440000,2591805500
2006-10-31T17:30:00+03:00,1378.23,1381.21,1372.19,1377.94,2803030000,2597822500
2006-11-01T17:30:00+03:00,1377.76,1381.95,1366.26,1367.81,2821160000,2587886500
2006-11-02T17:30:00+03:00,1366.41,1368.39,1362.21,1367.34,2646180000,2579333500
2006-11-03T17:30:00+03:00,1367.31,1371.68,1360.98,1364.3,2419730000,2574170000
2006-11-06T17:30:00+03:00,1364.36,1381.4,1364.27,1379.78,2533550000,2604089000
2006-11-07T17:30:00+03:00,1379.89,1388.19,1379.19,1382.84,2636390000,2617101500
2006-11-08T17:30:00+03:00,1381.03,1388.61,1376.29,1385.72,2814820000,2631792500
2006-11-09T17:30:00+03:00,1385.57,1388.92,1377.31,1378.33,3012050000,2656677500
2006-11-10T17:30:00+03:00,1378.35,1381.04,1375.6,1380.9,2290200000,2647041500
2006-11-13T17:30:00+03:00,1380.6,1387.61,1378.8,1384.42,2386340000,2651062500
2006-11-14T17:30:00+03:00,1384.36,1394.49,1379.07,1393.22,3027480000,2676455500
2006-11-15T17:30:00+03:00,1392.74,1401.35,1392.13,1396.57,2831130000,2685070000
2006-11-16T17:30:00+03:00,1396.53,1403.76,1396.53,1399.76,2835730000,2695865000
2006-11-17T17:30:00+03:00,1399.76,1401.21,1394.55,1401.2,2726100000,2705849500
2006-11-20T17:30:00+03:00,1400.63,1404.37,1397.85,1400.5,2546710000,2709163500
2006-11-21T17:30:00+03:00,1400.43,1403.49,1399.99,1402.81,2597940000,2695216000
2006-11-22T17:30:00+03:00,1403.68,1407.89,1402.26,1406.09,2237710000,2659424500
2006-11-24T17:30:00+03:00,1405.94,1405.94,1399.25,1400.95,832550000,2561384500
2006-11-27T17:30:00+03:00,1400.18,1400.95,1381.44,1381.9,2711210000,2574022500
2006-11-28T17:30:00+03:00,1381.61,1387.91,1377.83,1386.72,2639750000,2567488000
2006-11-29T17:30:00+03:00,1386.94,1401.14,1386.11,1399.48,2790970000,2566885000
2006-11-30T17:30:00+03:00,1399.18,1406.3,1393.83,1400.63,4006230000,2626138500
2006-12-01T17:30:00+03:00,1400.63,1402.46,1385.93,1396.71,2800980000,2633878500
2006-12-04T17:30:00+03:00,1396.67,1411.23,1396.67,1409.12,2766320000,2651208000
2006-12-05T17:30:00+03:00,1409.17,1415.27,1408.78,1414.76,2755700000,2662315500
2006-12-06T17:30:00+03:00,1414.23,1415.93,1411.05,1412.9,2725280000,2666760000
2006-12-07T17:30:00+03:00,1413.27,1418.27,1406.8,1407.29,2743150000,2663176500
2006-12-08T17:30:00+03:00,1406.96,1414.09,1403.67,1409.84,2440460000,2634597000
2006-12-11T17:30:00+03:00,1409.81,1415.6,1408.56,1413.04,2289900000,2634582000
2006-12-12T17:30:00+03:00,1413,1413.78,1404.75,1411.56,2738170000,2652173500
2006-12-13T17:30:00+03:00,1411.32,1416.64,1411.05,1413.21,2552260000,2628412500
2006-12-14T17:30:00+03:00,1413.16,1427.23,1413.16,1425.49,2729700000,2623341000
2006-12-15T17:30:00+03:00,1426.13,1431.63,1425.48,1427.09,3229580000,2643033500
2006-12-18T17:30:00+03:00,1427.08,1431.81,1420.65,1422.48,2568140000,2635135500
2006-12-19T17:30:00+03:00,1421.2,1428.3,1414.88,1425.55,2717060000,2643653000
2006-12-20T17:30:00+03:00,1425.66,1429.05,1423.51,1423.53,2387630000,2633137500
2006-12-21T17:30:00+03:00,1423.2,1426.4,1415.9,1418.3,2322410000,2637372500
2006-12-22T17:30:00+03:00,1418.1,1418.82,1410.28,1410.76,1647590000,2678124500
2006-12-26T17:30:00+03:00,1410.75,1417.91,1410.45,1416.9,1310310000,2608079500
2006-12-27T17:30:00+03:00,1416.63,1427.72,1416.63,1426.84,1667370000,2559460500
2006-12-28T17:30:00+03:00,1426.77,1427.26,1422.05,1424.73,1508570000,2495340500
2006-12-29T17:30:00+03:00,1424.3,1427,1416.72,1418.3,1678200000,2378939000
2007-01-03T17:30:00+03:00,1418.03,1429.42,1407.86,1416.6,3429160000,2410348000
2007-01-04T17:30:00+03:00,1416.95,1421.84,1408.22,1418.34,3004460000,2422255000
2007-01-05T17:30:00+03:00,1418.34,1418.34,1405.75,1409.71,2919400000,2430440000
2007-01-08T17:30:00+03:00,1409.22,1414.98,1403.97,1412.84,2763340000,2432343000
2007-01-09T17:30:00+03:00,1412.85,1415.61,1405.42,1412.11,3038380000,2447104500
2007-01-10T17:30:00+03:00,1410.85,1415.99,1404.33,1414.85,2764660000,2463314500
2007-01-11T17:30:00+03:00,1415.71,1427.12,1415.66,1423.82,2857870000,2491713000
2007-01-12T17:30:00+03:00,1423.66,1431.23,1422.58,1430.73,2686480000,2489128500
2007-01-16T17:30:00+03:00,1430.73,1433.93,1428.62,1431.9,2599530000,2491492000
2007-01-17T17:30:00+03:00,1430.44,1435.27,1428.57,1430.62,2690270000,2489520500
2007-01-18T17:30:00+03:00,1430.59,1433.3,1424.21,1426.37,2822430000,2469163000
2007-01-19T17:30:00+03:00,1426.35,1431.57,1425.19,1430.5,2777480000,2479630000
2007-01-22T17:30:00+03:00,1430.47,1431.39,1420.4,1422.95,2540120000,2470783000
2007-01-23T17:30:00+03:00,1422.78,1431.33,1421.66,1427.99,2975070000,2500155000
2007-01-24T17:30:00+03:00,1427.96,1440.14,1427.96,1440.13,2783180000,2523193500
2007-01-25T17:30:00+03:00,1440.31,1440.69,1422.34,1423.9,2994330000,2590530500
2007-01-26T17:30:00+03:00,1423.9,1427.27,1416.96,1422.18,2626620000,2656346000
2007-01-29T17:30:00+03:00,1422.03,1426.94,1418.46,1420.62,2730480000,2709501500
2007-01-30T17:30:00+03:00,1420.61,1428.82,1420.61,1428.82,2706250000,2769385500
2007-01-31T17:30:00+03:00,1428.65,1441.61,1424.78,1438.24,2976690000,2834310000
2007-02-01T17:30:00+03:00,1437.9,1446.64,1437.9,1445.94,2914890000,2808596500
2007-02-02T17:30:00+03:00,1446.72,1449.33,1444.49,1448.39,2569450000,2786846000
2007-02-05T17:30:00+03:00,1448.28,1449.38,1443.85,1446.99,2439430000,2762847500
2007-02-06T17:30:00+03:00,1446.98,1450.19,1443.4,1448,2608710000,2755116000
2007-02-07T17:30:00+03:00,1447.41,1452.99,1446.44,1450.02,2618820000,2734138000
2007-02-08T17:30:00+03:00,1449.99,1450.45,1442.81,1448.31,2816180000,2736714000
2007-02-09T17:30:00+03:00,1448.25,1452.45,1433.44,1438.06,2951810000,2741411000
2007-02-12T17:30:00+03:00,1437.94,1439.11,1431.44,1433.37,2395680000,2726871000
2007-02-13T17:30:00+03:00,1433.22,1444.41,1433.22,1444.26,2652150000,2729502000
2007-02-14T17:30:00+03:00,1443.91,1457.65,1443.91,1455.3,2699290000,2729953000
2007-02-15T17:30:00+03:00,1455.45,1457.97,1453.19,1456.81,2490920000,2713377500
