time,open,high,low,close,Volume,Volume MA
2014-04-01T04:00:00+04:00,99.38055076465609,99.42670354478234,99.29683246708136,99.38465167068325,36892334.65690509,NaN
2014-04-02T04:00:00+04:00,99.33808901047382,99.43399201851054,99.3326641383049,99.33838747136222,36892334.65690509,NaN
2014-04-03T04:00:00+04:00,99.33929527569623,99.49469304023363,99.3206381689266,99.39942608945992,36892334.65690509,NaN
2014-04-04T04:00:00+04:00,99.40983388728102,99.4475630852115,99.38419720037143,99.41050109222985,36892334.65690509,NaN
2014-04-05T04:00:00+04:00,99.44181048224043,99.46234256049294,99.3408750352744,99.46084351305666,36892334.65690509,NaN
2014-04-06T04:00:00+04:00,99.4451270087391,99.44572373924403,99.4002940790559,99.42981933029183,28089862.711450428,NaN
2014-04-07T04:00:00+04:00,99.41923976527276,99.44352798240276,99.40865012500092,99.41642536759701,28089862.711450428,NaN
2014-04-08T04:00:00+04:00,99.41642536759701,99.45089261940431,99.40399089644593,99.42637268498092,28089862.711450428,NaN
2014-04-09T04:00:00+04:00,99.4276359902688,99.5767707793322,99.40990126959352,99.42609524302377,28089862.711450428,NaN
2014-04-10T04:00:00+04:00,99.42671085799363,99.91255198011166,99.42609555129175,99.46526427792539,28089862.711450428,NaN
2014-04-11T04:00:00+04:00,99.43881614841573,99.4709502212078,99.39715695177232,99.39962172138905,28089862.711450428,NaN
2014-04-12T04:00:00+04:00,99.39992982618608,99.43856947153344,99.37783711094266,99.42624937725326,28089862.711450428,NaN
2014-04-13T04:00:00+04:00,99.4097976593064,99.47664477835745,99.38034996943941,99.43745051576937,33233544.00976778,NaN
2014-04-14T04:00:00+04:00,99.43745020228434,99.48754711665954,99.39828775293836,99.39938409859211,33233544.00976778,NaN
2014-04-15T04:00:00+04:00,99.42122248434012,99.42702040289481,99.27321850627746,99.37730481919426,33233544.00976778,NaN
2014-04-16T04:00:00+04:00,99.31325212568034,99.38021678962579,99.13264038293119,99.29687579324147,33233544.00976778,NaN
2014-04-17T04:00:00+04:00,99.2261133749119,99.30294757010711,99.03498099664671,99.26964847498002,33233544.00976778,NaN
2014-04-18T04:00:00+04:00,99.25381841051785,99.31926429564595,99.16794671791119,99.29044551814631,33233544.00976778,NaN
2014-04-19T04:00:00+04:00,99.28746197165906,99.29558899065746,99.180827653124,99.21322197475672,33233544.00976778,NaN
2014-04-20T04:00:00+04:00,99.21400409510272,99.25657954390792,99.20760842222765,99.21571869469199,43914884.133869685,32882020.223346133
2014-04-21T04:00:00+04:00,99.2438378485803,99.27337918613787,99.2136575573802,99.26523592141811,43914884.133869685,33233147.69719436
2014-04-22T04:00:00+04:00,99.26714038766681,99.27629490618169,99.1571661792373,99.27280046701057,43914884.133869685,33584275.17104259
2014-04-23T04:00:00+04:00,99.27968466151111,99.32332845674264,99.24044039625986,99.27978719523625,43914884.133869685,33935402.64489082
2014-04-24T04:00:00+04:00,99.27544798854547,99.31956500252025,99.2586140125557,99.29938925572486,43914884.133869685,34286530.11873905
2014-04-25T04:00:00+04:00,99.29413496504574,99.35465043454288,99.17833488421121,99.2841227385863,43914884.133869685,34637657.59258728
2014-04-26T04:00:00+04:00,99.26404436953426,99.34219162344745,99.1994173393094,99.30583303449974,43914884.133869685,35428908.66370824
2014-04-27T04:00:00+04:00,99.26499494164189,99.30808272797749,99.21945923579513,99.23993499045154,22314455.32365056,35140138.294318244
2014-04-28T04:00:00+04:00,99.27023595088743,99.28522569585037,99.17747029574102,99.2572676205187,22314455.32365056,34851367.924928255
2014-04-29T04:00:00+04:00,99.20092201989921,99.27983753028036,99.17811396248698,99.21239142728959,22314455.32365056,34562597.55553826
2014-04-30T04:00:00+04:00,99.24203525195267,99.26889751190423,99.18654676853775,99.24301995670183,22314455.32365056,34273827.18614827
2014-05-01T04:00:00+04:00,99.19461579096627,99.2351013875498,99.15839046562532,99.20236597330992,22314455.32365056,33985056.816758275
2014-05-02T04:00:00+04:00,99.20236597330992,99.27274348395984,99.19401846375506,99.22290812255461,22314455.32365056,33696286.44736828
2014-05-03T04:00:00+04:00,99.27123374871344,99.34272540806859,99.26194005806194,99.28314117997027,22314455.32365056,33150332.013062425
2014-05-04T04:00:00+04:00,99.28068685716357,99.29537606340742,99.201127492819,99.24090444369367,21910472.681438547,32584178.446645964
2014-05-05T04:00:00+04:00,99.2484005716779,99.3351015453959,99.21385074175703,99.26798961694632,21910472.681438547,32018024.880229503
2014-05-06T04:00:00+04:00,99.23867433368648,99.3039491226146,99.21852280751546,99.25478515996716,21910472.681438547,31451871.313813042
2014-05-07T04:00:00+04:00,99.23300774837236,99.26607267678814,99.21782503198557,99.23083713083288,21910472.681438547,30885717.74739658
2014-05-08T04:00:00+04:00,99.23326341000575,99.26858350615348,99.21195608644933,99.23769131234981,21910472.681438547,30319564.180980124
2014-05-09T04:00:00+04:00,99.2376913123498,99.27586655459912,99.17612050577978,99.18516240180575,21910472.681438547,29753410.614563663
2014-05-10T04:00:00+04:00,99.19598962386665,99.22484645389108,99.12471553790618,99.1924154428845,21910472.681438547,28653190.04194211
2014-05-11T04:00:00+04:00,99.16479569056487,99.2229717508103,99.13430441977306,99.17087475641061,16341666.970210262,27274529.183759134
2014-05-12T04:00:00+04:00,99.1708747564106,99.22938300868766,99.14787976627223,99.16686945645526,16341666.970210262,25895868.325576164
2014-05-13T04:00:00+04:00,99.19463587448229,99.20652267698995,99.15190863116494,99.16972454390702,16341666.970210262,24517207.46739319
2014-05-14T04:00:00+04:00,99.17467958323188,99.21914737171342,99.03506245426995,99.08756612608143,16341666.970210262,23138546.609210216
2014-05-15T04:00:00+04:00,99.07344474642194,99.14913361301923,98.81011181046631,98.9221283841116,16341666.970210262,21759885.751027245
2014-05-16T04:00:00+04:00,98.96945167873022,99.10165078324235,98.88988358532798,99.01455341721066,16341666.970210262,20381224.89284427
2014-05-17T04:00:00+04:00,98.9666739561947,99.09796698783909,98.9346265644033,99.05534637530072,16341666.970210262,20082585.47517226
2014-05-18T04:00:00+04:00,99.04753510762973,99.11265873332049,98.90133176481352,98.91942350541146,8160356.40171052,19374880.529075257
2014-05-19T04:00:00+04:00,98.9194231764552,98.95637431057678,98.84542838540126,98.90161394136456,8160356.40171052,18667175.582978256
2014-05-20T04:00:00+04:00,98.88594110873754,99.02465839924784,98.82853601435797,98.95364316824391,8160356.40171052,17959470.636881255
2014-05-21T04:00:00+04:00,98.95068093093046,99.04370542645879,98.8242541951107,98.91091213603067,8160356.40171052,17251765.690784253
2014-05-22T04:00:00+04:00,98.91941474359689,99.23760353016118,98.70128060001647,98.77282781209871,8160356.40171052,16544060.74468725
2014-05-23T04:00:00+04:00,98.80266977364509,98.85683818260422,98.51643709355145,98.68257541086864,8160356.40171052,15836355.798590248
2014-05-24T04:00:00+04:00,98.68407401664861,98.867755252237,98.60205621800723,98.75643110700899,8160356.40171052,15148849.984603846
2014-05-25T04:00:00+04:00,98.74758979664516,98.88324966693935,98.60673838129912,98.71033509989111,51068089.591988996,16606730.830131367
2014-05-26T04:00:00+04:00,98.69160323331153,99.03139278520736,98.6494326566459,98.93663335451006,51068089.591988996,18064611.67565889
2014-05-27T04:00:00+04:00,98.97641966698379,99.12303504328095,98.81400497160281,98.95103534883219,51068089.591988996,19522492.521186408
2014-05-28T04:00:00+04:00,98.96315379774359,99.18495404473099,98.92284953270777,99.18435455135783,51068089.591988996,20980373.36671393
2014-05-29T04:00:00+04:00,99.17163022923839,99.25183264342307,98.97185421940542,99.02090483553113,51068089.591988996,22438254.21224145
2014-05-30T04:00:00+04:00,98.993414002214,99.20810957867808,98.83927461246539,99.05070975360695,51068089.591988996,23896135.05776897
2014-05-31T04:00:00+04:00,99.06882517171682,99.12581683242176,98.94378083770084,99.08510650424648,51068089.591988996,25632456.188857906
2014-06-01T04:00:00+04:00,99.0593528676421,99.10802482993948,98.82034583478394,98.91428242114272,48870486.42108879,27258897.16140183
2014-06-02T04:00:00+04:00,98.92008183290399,98.96727545955726,98.73299941508378,98.8927716233126,48870486.42108879,28885338.133945756
2014-06-03T04:00:00+04:00,98.86755795141953,99.00342327824369,98.84280111050919,98.96148948740225,48870486.42108879,30511779.10648968
2014-06-04T04:00:00+04:00,98.9614894874022,99.05503324347086,98.92918052404565,99.02493826743381,48870486.42108879,32138220.079033606
2014-06-05T04:00:00+04:00,99.01282530399403,99.16532139607214,98.98670185811555,99.14685748986128,48870486.42108879,33764661.05157753
2014-06-06T04:00:00+04:00,99.14685815523833,99.17139518022205,99.01819436886873,99.05234851273622,48870486.42108879,35391102.024121456
2014-06-07T04:00:00+04:00,99.04766676440072,99.1324096017773,99.03354135987324,99.11836749673351,48870486.42108879,37426608.525090374
2014-06-08T04:00:00+04:00,99.11322469628469,99.21935988505938,99.08029583730563,99.16854742590324,25623184.29693039,38299749.91985137
2014-06-09T04:00:00+04:00,99.15851119889571,99.21993294981975,99.12708438070177,99.15902880372266,25623184.29693039,39172891.314612366
2014-06-10T04:00:00+04:00,99.1597838761252,99.19816961480473,99.01501988032014,99.02907715709567,25623184.29693039,40046032.70937336
2014-06-11T04:00:00+04:00,99.02954956449342,99.09529649160655,98.95509623706708,99.06102103560443,25623184.29693039,40919174.10413436
2014-06-12T04:00:00+04:00,99.06421811171117,99.09675961692504,98.97038849867228,99.0086811250275,25623184.29693039,41792315.498895355
2014-06-13T04:00:00+04:00,99.0307830944315,99.0348851453987,98.9266636518204,99.00734044413078,25623184.29693039,42665456.89365635
2014-06-14T04:00:00+04:00,99.00734077662118,99.06126480610168,98.97632807932393,99.0052442592471,25623184.29693039,41393211.62890342
2014-06-15T04:00:00+04:00,98.9930386071625,99.06463071222522,98.95540746251396,99.02764613670526,80535855.16352603,42866599.90748027
2014-06-16T04:00:00+04:00,99.00969872162382,99.0740534565931,99.00532619394072,99.03343333137803,80535855.16352603,44339988.18605712
2014-06-17T04:00:00+04:00,99.03342666448195,99.07698352715556,99.01597480762364,99.05943064049069,80535855.16352603,45813376.46463397
2014-06-18T04:00:00+04:00,99.06571370027156,99.12551985970805,99.01165222420296,99.05113836331655,80535855.16352603,47286764.74321082
2014-06-19T04:00:00+04:00,99.05766401728576,99.07226095770598,98.99482416705696,99.0076828784221,80535855.16352603,48760153.02178767
2014-06-20T04:00:00+04:00,99.01699889682895,99.12373325553618,98.91162291285897,99.04624101930412,80535855.16352603,50233541.300364524
2014-06-21T04:00:00+04:00,99.06532591664241,99.13303052497014,99.04647927547899,99.10639959899422,80535855.16352603,51816809.737486385
2014-06-22T04:00:00+04:00,98.97093825030466,99.01515744685932,98.8757776696866,98.94930993785277,26183277.5768696,50682449.29527543
2014-06-23T04:00:00+04:00,98.94150584086441,98.96686256226648,98.8673998341659,98.94445749411493,26183277.5768696,49548088.85306446
2014-06-24T04:00:00+04:00,98.95185670040085,99.0204210717929,98.913628053664,98.98716633479653,26183277.5768696,48413728.410853505
2014-06-25T04:00:00+04:00,98.9890165078627,99.08157874666692,98.95541924887122,99.06353470698213,26183277.5768696,47279367.96864255
2014-06-26T04:00:00+04:00,99.03152023130872,99.06791682929624,98.88534992545334,98.98241128181486,26183277.5768696,46145007.52643158
2014-06-27T04:00:00+04:00,98.96243617325369,99.02482380588398,98.9232474819302,99.00578201365377,26183277.5768696,45010647.084220625
2014-06-28T04:00:00+04:00,98.99943737859967,99.08107282613892,98.97185933457621,99.0586671351598,26183277.5768696,45038651.74821758
2014-06-29T04:00:00+04:00,99.04367676999446,99.10291999375816,99.01086012647367,99.07205274201958,26527669.4925235,45083876.00799724
2014-06-30T04:00:00+04:00,99.0758845049385,99.22589829498112,99.05118647681842,99.16354972515317,26527669.4925235,45129100.26777689
2014-07-01T04:00:00+04:00,99.16354972515316,99.27205783950303,99.1335619315969,99.22650364098283,26527669.4925235,45174324.52755655
2014-07-02T04:00:00+04:00,99.24535098254029,99.41138962727916,99.2138965959484,99.3234697229545,26527669.4925235,45219548.78733621
2014-07-03T04:00:00+04:00,99.26641443620076,99.33243320782327,99.1610489567117,99.22763423637714,26527669.4925235,45264773.04711586
2014-07-04T04:00:00+04:00,99.23406570867337,99.25361365791477,99.14759570395367,99.18865460190362,26527669.4925235,45309997.30689552
2014-07-05T04:00:00+04:00,99.20249377825354,99.28306174014232,99.18359992172665,99.26614910909538,26527669.4925235,42609588.023345396
2014-07-06T04:00:00+04:00,99.24428651196517,99.31382353571306,99.1870336389612,99.27011060285743,26682708.381810997,39916930.68425964
2014-07-07T04:00:00+04:00,99.27018282346049,99.31190093985538,99.20590658784292,99.27005939604359,26682708.381810997,37224273.34517389
2014-07-08T04:00:00+04:00,99.26833967111118,99.29382250124513,99.16172210562472,99.19430564175612,26682708.381810997,34531616.00608814
2014-07-09T04:00:00+04:00,99.20858615932812,99.23367835589228,99.10341931335259,99.2000467401289,26682708.381810997,31838958.667002387
2014-07-10T04:00:00+04:00,99.21156920700305,99.28476872829347,99.13324623592767,99.20662464816162,26682708.381810997,29146301.327916633
2014-07-11T04:00:00+04:00,99.19249128646375,99.24121379362228,99.15937125516335,99.22512050370315,26682708.381810997,26453643.988830883
2014-07-12T04:00:00+04:00,99.22340548199226,99.26581014608249,99.18446452386435,99.24036785678484,26682708.381810997,26478615.529077955
2014-07-13T04:00:00+04:00,99.23487325640899,99.27567164728617,99.19468478770082,99.25773038137561,32958497.297630385,26817376.51511599
2014-07-14T04:00:00+04:00,99.25673601902992,99.29475481605158,99.19998295782652,99.25449210770704,32958497.297630385,27156137.501154028
2014-07-15T04:00:00+04:00,99.24537235862849,99.29619987429713,99.21350893503264,99.24451735210951,32958497.297630385,27494898.487192072
2014-07-16T04:00:00+04:00,99.24160493827706,99.31704802215357,99.19029883213628,99.26037045388992,32958497.297630385,27833659.473230112
2014-07-17T04:00:00+04:00,99.25015861281672,99.26810605906435,99.10799988053192,99.16665286453397,32958497.297630385,28172420.459268153
2014-07-18T04:00:00+04:00,99.17323158899413,99.22141394626036,99.10940023347938,99.20666475767538,32958497.297630385,28511181.445306193
