timestamp,log_close,Close,log_returns,diff_fear_greed,volatility_kcp,volume_em,volume_vpt,momentum_stoch_rsi,volatility_bbp,momentum_stoch,momentum_wr,volatility_dcp,momentum_rsi,momentum_uo,trend_cci,volatility_kchi,momentum_roc,volatility_bbhi,volume_fi,trend_adx_pos,volume_cmf,momentum_ppo_hist,momentum_stoch_rsi_k,trend_vortex_ind_pos,volume_mfi,momentum_stoch_signal,trend_vortex_ind_diff,trend_psar_up_indicator,trend_macd_diff,trend_stc,volume_sma_em,trend_aroon_ind,momentum_tsi,trend_aroon_down,trend_vortex_ind_neg,trend_psar_down_indicator,trend_adx_neg,volatility_bbli
2018-01-19,6.9461102093632086,1039.0999755859375,0.0027175245187445185,-0.00858771700232434,0.10247769727862537,31.624125535636193,140098036.57495433,0.037615576733555735,0.4228126559648434,39.60039993708855,-60.39960006291145,0.455172544249499,51.15353386963597,55.044632341728644,-18.510498076453832,0.0,-9.89186884955057,0.0,-140463671002.81207,20.177848017849488,0.12935129388957856,-4.177018971688804,0.023593776291574258,1.018436680355692,63.41286427096977,38.18569113972083,0.02610674361130827,0.0,-36.80517738606346,0.0,-60.16446275230895,56.0,21.811784971046674,20.0,0.9923299367443836,0.0,26.63327239982283,0.0
2018-01-20,7.05198550578834,1155.1500244140625,0.10587529642513172,0.09457005490406285,0.4540289710125926,176.9006993241451,455076777.16152585,0.20953420788547203,0.5641692589902859,57.400633608196465,-42.599366391803535,0.5980031295188258,57.279963736260115,56.0220772526691,7.917718958180226,0.0,0.5763885095142206,0.0,-54494432936.99965,22.538781068795753,0.13616442008852503,-3.679911994937319,0.09343851225339828,1.016855123904069,63.29150506029532,45.38963284177519,0.061223432455380644,0.0,-32.29707725243739,0.0,-48.72432411665617,56.0,20.50094989436323,16.0,0.9556316914486884,0.0,24.958463694654846,0.0
2018-01-21,6.956145321260802,1049.5799560546875,-0.09584018452753806,-0.10714542604860693,0.18990253339953506,-69.27264476937711,135235790.74987638,0.033643755355520256,0.3615456947815033,41.207862433624676,-58.792137566375324,0.4197118531195491,51.011995486319094,51.92964337876926,-25.530284037978273,0.0,-19.246929082683494,0.0,-97655969736.71399,21.044899244104354,0.1083164185264876,-3.8893629796909277,0.09359784665818283,0.9894061306548387,58.85549017098805,46.06963199296988,-0.007356857650750448,0.0,-35.59128114921653,0.0,-63.62117999066812,56.0,17.246075347768244,12.0,0.9967629883055892,0.0,24.462554071393754,0.0
2018-01-22,6.911009986436525,1003.260009765625,-0.045135334824276896,-0.05644057634534576,0.11747520647927297,-326.9736575714103,-476873207.3718833,0.0,0.2550031639817993,34.10311861055564,-65.89688138944436,0.34103118610555644,48.50407255667882,53.39323847457688,-70.76590039987761,0.0,-20.111158233292123,0.0,-108917063470.57181,19.409792741291483,0.07981337506395572,-4.185524558469095,0.08105932108033091,0.963391504042909,52.456768897673584,44.23720488412558,-0.10567394577538047,0.0,-39.740806344269615,0.0,-96.17926748540181,56.0,13.818017736611282,8.0,1.0690654498182894,0.0,27.014842089511266,0.0
2018-01-23,6.893888583118518,986.22900390625,-0.017121403318006934,-0.028426644839075792,0.16923290914043876,-109.81719008626919,-228524255.65738645,0.0,0.217811372932676,31.490832902689466,-68.50916709731054,0.31490832902689464,47.5778745436013,55.84751898937403,-91.35223496661104,0.0,-14.607036093885469,0.0,-102010936818.3562,18.410844154379337,0.05579488742793534,-4.345556072903308,0.0112145851185069,0.9045217084053601,45.22559913764981,35.60060464895658,-0.21623269853372662,0.0,-42.24917630094892,0.0,-118.46097532665358,56.0,10.82005116719002,4.0,1.1207544069390867,0.0,26.135747007484316,0.0
2018-01-24,6.9648726085362975,1058.780029296875,0.07098402541777915,0.05967878389671029,0.4808063188496397,103.48869972646025,229762307.4074541,0.14256577382859842,0.343962372469619,42.61900749694804,-57.38099250305196,0.42619007496948047,51.80026356278486,56.32345166484887,-62.42571769786419,0.0,-16.841024984146774,0.0,-46560211338.82319,19.50960237733946,0.10505029017350899,-3.868814393564307,0.04752192460953295,0.8852242130228971,40.00030028486708,36.070986336731046,-0.26504129055903336,0.0,-37.7841986773265,0.0,-124.1940889559304,52.00000000000001,9.591650916782413,4.0,1.1502655035819305,0.0,24.840195887966374,0.0
2018-01-25,6.96227190069605,1056.030029296875,-0.0026007078402479067,-0.013905949361316765,0.551430256860297,95.94314755347548,279619977.7098983,0.1368341078759235,0.32945169971826044,42.19720118932602,-57.80279881067398,0.4219720118932602,51.63050806866957,56.36729711858224,-43.31420944656145,0.0,-24.37590437951119,0.0,-41499898678.9913,21.02969734602257,0.11148032258985573,-3.454992548961113,0.09313329390150744,0.951491243687711,47.74691877248661,38.76901386298783,-0.15202117357185796,0.0,-33.90194108338041,0.0,-100.23024433353903,48.0,8.565307323099908,4.0,1.103512417259569,0.0,23.916389726292365,0.0
2018-01-26,6.961457212017295,1055.1700439453125,-0.0008146886787550045,-0.012119930199823863,0.5727717873232805,-71.84053874213849,-13465766.805564484,0.13491225872917087,0.3256988188326071,42.065293099961806,-57.934706900038194,0.42065293099961804,51.573588413160024,57.77445751025292,-56.721432045607884,0.0,-22.79827411584609,0.0,-36015793225.25148,20.066305278039668,0.10757804985744203,-3.0832376750827053,0.1381040468112311,0.9384623316969166,40.95326540786276,42.29383392874528,-0.16139900512177274,0.0,-30.390549772242693,0.0,-98.5823761407811,44.0,7.7178007754766025,4.0,1.0998613368186894,0.0,24.89530378481472,0.0
2018-01-27,7.009472116158828,1107.0699462890625,0.04801490414153342,0.03670966262046456,0.7708708296613253,115.30866680552695,144753951.7919942,0.2695614416721815,0.434116679195651,52.635234900981565,-47.364765099018435,0.5002591352671115,54.811353724020144,55.869167530080496,-27.320112467711706,0.0,-14.308168568369606,0.0,-8606585538.590557,21.49172624868404,0.0764927456491344,-2.435683615117403,0.18043593609242545,0.8838444335426846,37.16458786244769,45.632576396756455,-0.26745047938177946,0.0,-23.859404210820045,0.0,-119.33592063458589,40.0,7.8890196203032446,4.0,1.151294912924464,0.0,23.77760386770962,0.0
2018-01-28,7.127701732834893,1246.010009765625,0.11822961667606524,0.10692437515499638,1.3302363543018398,279.14940329062426,821940971.6789445,0.719889354530493,0.6982248224828345,76.28545971488067,-23.714540285119334,0.713371117651905,62.11410153972174,64.35379846412597,39.24188220819881,1.0,18.25205506875253,0.0,99256050823.2081,27.22856429858842,0.11649723396726874,-1.1414192277992017,0.37478768497728193,0.9098757715585915,46.28060565831218,56.99532923860801,-0.1545446057357156,1.0,-10.168828479949703,5.862302891796874,-97.99815243490089,36.0,10.327217381507117,4.0,1.064420377294307,0.0,21.789563328594046,0.0
